type,id,addr,size,len,wstrb
AR,1,0xC0000,64,64,
AR,1,0xC1000,64,64,
AR,1,0xC2000,64,64,
AR,1,0xC3000,64,64,
AR,1,0xC4000,64,64,
AR,1,0xC5000,64,64,
AR,1,0xC6000,64,64,
AR,1,0xC7000,64,64,
AR,1,0xC8000,64,64,
AR,1,0xC9000,64,64,
AR,1,0xCA000,64,64,
AR,1,0xCB000,64,64,
AR,1,0xCC000,64,64,
AR,1,0xCD000,64,64,
AR,1,0xCE000,64,64,
AR,1,0xCF000,64,64,
AR,1,0xD0000,64,64,
AR,1,0xD1000,64,64,
AR,1,0xD2000,64,64,
AR,1,0xD3000,64,64,
AR,1,0xD4000,64,64,
AR,1,0xD5000,64,64,
AR,1,0xD6000,64,64,
AR,1,0xD7000,64,64,
AR,1,0xD8000,64,64,
AR,1,0xD9000,64,64,
AR,1,0xDA000,64,64,
AR,1,0xDB000,64,64,
AR,1,0xDC000,64,64,
AR,1,0xDD000,64,64,
AR,1,0xDE000,64,64,
AR,1,0xDF000,64,64,
AR,1,0xE0000,64,64,
AR,1,0xE1000,64,64,
AR,1,0xE2000,64,64,
AR,1,0xE3000,64,64,
AR,1,0xE4000,64,64,
AR,1,0xE5000,64,64,
AR,1,0xE6000,64,64,
AR,1,0xE7000,64,64,
AR,1,0xE8000,64,64,
AR,1,0xE9000,64,64,
AR,1,0xEA000,64,64,
AR,1,0xEB000,64,64,
AR,1,0xEC000,64,64,
AR,1,0xED000,64,64,
AR,1,0xEE000,64,64,
AR,1,0xEF000,64,64,
AR,1,0xF0000,64,64,
AR,1,0xF1000,64,64,
AR,1,0xF2000,64,64,
AR,1,0xF3000,64,64,
AR,1,0xF4000,64,64,
AR,1,0xF5000,64,64,
AR,1,0xF6000,64,64,
AR,1,0xF7000,64,64,
AR,1,0xF8000,64,64,
AR,1,0xF9000,64,64,
AR,1,0xFA000,64,64,
AR,1,0xFB000,64,64,
AR,1,0xFC000,64,64,
AR,1,0xFD000,64,64,
AR,1,0xFE000,64,64,
AR,1,0xFF000,64,64,
BARRIER
AR,1,0x1C0000,64,64,
AR,1,0x1C1000,64,64,
AR,1,0x1C2000,64,64,
AR,1,0x1C3000,64,64,
AR,1,0x1C4000,64,64,
AR,1,0x1C5000,64,64,
AR,1,0x1C6000,64,64,
AR,1,0x1C7000,64,64,
AR,1,0x1C8000,64,64,
AR,1,0x1C9000,64,64,
AR,1,0x1CA000,64,64,
AR,1,0x1CB000,64,64,
AR,1,0x1CC000,64,64,
AR,1,0x1CD000,64,64,
AR,1,0x1CE000,64,64,
AR,1,0x1CF000,64,64,
AR,1,0x1D0000,64,64,
AR,1,0x1D1000,64,64,
AR,1,0x1D2000,64,64,
AR,1,0x1D3000,64,64,
AR,1,0x1D4000,64,64,
AR,1,0x1D5000,64,64,
AR,1,0x1D6000,64,64,
AR,1,0x1D7000,64,64,
AR,1,0x1D8000,64,64,
AR,1,0x1D9000,64,64,
AR,1,0x1DA000,64,64,
AR,1,0x1DB000,64,64,
AR,1,0x1DC000,64,64,
AR,1,0x1DD000,64,64,
AR,1,0x1DE000,64,64,
AR,1,0x1DF000,64,64,
